"external_gene_name","entrezgene_id"
"KRTAP4-11",653240
"KRTAP4-12",83755
"KRTAP29-1",100533177
"MYL3",4634
"AC209539.2",100507608
"PKIG",11142
"SGCE",8910
"KRTAP9-4",85280
"KRTAP9-9",81870
"KIR2DL4",3805
"GFOD2",81577
"SLC35A4",113829
"LILRA2",11027
"HEBP2",23593
"SRP54",6729
"MORC1",27136
"TMED2",10959
"BRWD3",254065
"TOMM40",10452
"SIGIRR",59307
"TM6SF2",53345
"LRRC71",149499
"SSX5",6758
"MX2",4600
"RNASEK",440400
"SPATA20",64847
"HAPLN4",404037
"MTURN",222166
"USH2A",7399
"TRIM65",201292
"ZNF689",115509
"DDX41",51428
"SOX11",6664
"C17orf49",124944
"GOLGA8M",653720
"SCG3",29106
"SSX1",6756
"DIAPH1",1729
"WDR88",126248
"ARSA",410
"TNNI2",7136
"TNPO1",3842
"MYLIP",29116
"NXPE1",120400
"APOE",348
"MTSS2",92154
"C17orf99",100141515
"MRPL38",64978
"TAC3",6866
"ADA",100
"NTNG2",84628
"THNSL2",55258
"LRP3",4037
"LUM",4060
"APOC1",341
"KRTAP9-3",83900
"ZNRF2",223082
"SLC7A10",56301
"FCGR3B",2215
"GMPR",2766
"KIR3DL1",3811
"FBXL18",80028
"RAB19",401409
"RPL26",6154
"CD81",975
"PLCB4",5332
"HNRNPA3",220988
"SLC37A3",84255
"KRTAP9-2",83899
"SUDS3",64426
"BNIP3L",665
"DEXI",28955
"KRTAP9-7",100505724
"APOC4",346
"KRTAP9-6",100507608
"CIITA",4261
"SYNGR2",9144
"KIAA1217",56243
"APOC2",344
"ALOX12",239
"CLPTM1L",81037
"SEPTIN5",5413
"FBF1",85302
"GOLGA6L7",728310
"DSCAML1",57453
"HOOK2",29911
"ERI2",112479
"CLPTM1",1209
"TBATA",219793
"SLC17A8",246213
"PIM1",5292
"KRBA2",124751
"CEBPA",1050
"FAM110D",79927
"GRIA3",2892
"C1orf232",110806296
"BRMS1L",84312
"NFAM1",150372
"DPYSL2",1808
"TK1",7083
"NYAP2",57624
"KIF26B",55083
"AL353579.1",221468
"FOXI3",344167
"UTP25",27042
"TMEM217",221468
"ZNF593",51042
"ZNF697",90874
"PRAMEF18",391003
"PRAMEF18",653606
"PRAMEF25",441873
"PRAMEF25",645359
"TNFRSF11A",8792
"QSOX2",169714
"TMCO4",255104
"TBC1D22B",55633
"PRAMEF9",343070
"ACSM3",6296
"CCDC116",164592
"HNRNPCL2",440563
"LPIN2",9663
"HNRNPCL4",101060301
"PRR15L",79170
"CPLX3",594855
"CEBPG",1054
"TEX37",200523
"CFAP206",154313
"WNT8B",7479
"PCID2",55795
"LMAN1L",79748
"GPCPD1",56261
"UBXN4",23190
"CDK5RAP3",80279
"KCTD6",200845
"C6orf118",168090
"APBA2",321
"CLCNKA",1187
"H2BS1",54145
"HSF2BP",11077
"NXPE4",54827
"GP1BB",2812
"PHF23",79142
"ZDHHC15",158866
"H1-0",3005
"AFMID",125061
"BBS9",27241
"PHB",5245
"SLC35A1",10559
"RNF186",54546
"PLPPR1",54886
"AGBL4",84871
"SLC38A1",81539
"TAS2R42",353164
"CDC42EP4",23580
"PRDX2",7001
"OTUD3",23252
"CCDC187",399693
"OR4F5",79501
"SDF2L1",23753
"PTPRM",5797
"COQ10B",80219
"SLC46A2",57864
"PRB3",5544
"C3orf85",401081
"BEND5",79656
"MAP1S",55201
"FXYD6-FXYD2",100533181
"NTM",50863
"LRRN1",57633
"FCGR2B",2213
"PNMA2",10687
"THUMPD1",55623
"SNX30",401548
"PLA2G2E",30814
"MYCBPAP",84073
"SGPL1",8879
"SUMF1",285362
"LILRA1",11024
"RNASEH2A",10535
"GCAT",23464
"ZBED9",114821
"FXYD2",486
"METTL11B",149281
"ABRA",137735
"ACSM1",116285
"YPEL1",29799
"MPHOSPH8",54737
"MCOLN3",55283
"NXPE2",120406
"PHOX2B",8929
"PPIL2",23759
"JUNB",3726
"LYZL6",57151
"ALYREF",10189
"RTBDN",83546
"SSX3",10214
"ANKRD20A3P",441425
"DPPA2",151871
"HSPB7",27129
"ABCF1",23
"CASP1",834
"IDH3B",3420
"AKIP1",56672
"EIF2AK3",9451
"NPB",256933
"PRB4",5545
"REXO5",81691
"DDX25",29118
"RRP36",88745
"VOPP1",81552
"PEPD",5184
"ARID1B",57492
"FXYD6",53826
"ARHGAP33",115703
"RRP1B",23076
"MCL1",4170
"PRKD1",5587
"RPS2",6187
"PSPC1",55269
"WDR63",126820
"MAGEE2",139599
"NRN1L",123904
"RELB",5971
"COQ8A",56997
"PBDC1",51260
"ADAMTSL4",54507
"EDC4",23644
"SEC63",11231
"GORAB",92344
"STRIP2",57464
"SDK2",54549
"SETMAR",6419
"ANTXRL",195977
"RCN2",5955
"FGFR1",2260
"MAST1",22983
"CLASRP",11129
"NEK6",10783
"NPAS4",266743
"ZNF141",7700
"ATP10D",57205
"PCSK9",255738
"CLEC4E",26253
"LAIR1",3903
"ZNF721",170960
"AOPEP",84909
"PRODH2",58510
"C11orf16",56673
"CCL16",6360
"DCUN1D3",123879
"SUSD4",55061
"SMARCB1",6598
"SAMD5",389432
"BAAT",570
"CFAP74",85452
"LYRM1",57149
"KIR2DS4",3809
"LRRTM2",26045
"NATD1",256302
"CTNNA1",1495
"ZCWPW2",152098
"PRB2",653247
"HSPE1",3336
"FLOT2",2319
"PRB1",5542
"CUL4A",8451
"VAC14",55697
"KIR3DL2",3812
"UFM1",51569
"PROS1",5627
"KIRREL2",84063
"SASH1",23328
"FNDC9",408263
"EGFL8",80864
"PNPO",55163
"ADAM19",8728
"MOB4",25843
"ASAH2",56624
"CMC1",152100
"SHLD1",149840
"PLA2G2A",5320
"LCT",3938
"MTRNR2L6",100463482
"ACOX2",8309
"CHGB",1114
"AZI2",64343
"GALR3",8484
"DPPA4",55211
"ACTB",60
"GCFC2",6936
"SSX4",6759
"RPL38",6169
"FAM167B",84734
"CCDC185",164127
"TLK1",9874
"OSTM1",28962
"CHD4",1108
"RNPC3",55599
"PLA2G5",5322
"NSD2",7468
"PRAMEF5",343068
"SHANK3",85358
"FCRLA",84824
"DERL3",91319
"SSX4B",548313
"PRAMEF8",391002
"PDE4B",5142
"PRAMEF33",645382
"CAPN8",388743
"WEE1",7465
"WASHC2A",387680
"ARHGEF11",9826
"UST",10090
"NIPAL4",348938
"NR1H4",9971
"ERVMER34-1",100288413
"AMY2B",280
"GPSM1",26086
"DDX5",1655
"RAD51B",5890
"PRDM16",63976
"RASL11B",65997
"FOXP2",93986
"TTYH2",94015
"NUDT1",4521
"BLOC1S3",388552
"IRS1",3667
"CYFIP2",26999
"NPHS1",4868
"ORC4",5000
"MARK4",57787
"ATP8B1",5205
"ARHGEF28",64283
"HTR2B",3357
"ETV6",2120
"CFAP47",286464
"RBMS3",27303
"HSPE1-MOB4",100529241
"SUGP1",57794
"PSMD1",5707
"PMS2",5395
"MRPL19",9801
"HSPD1",3329
"MBIP",51562
"DNLZ",728489
"SMKR1",100287482
"CARD9",64170
"RHBDD1",84236
"LGR4",55366
"IRAK3",11213
"ATXN1",6310
"PDE10A",10846
"DUSP4",1846
"SUMO4",387082
"TAB2",23118
"CCDC178",374864
"KRTAP5-7",440050
"SNTG1",54212
"APLP1",333
"LRRTM3",347731
"SLC41A3",54946
"GEMIN7",79760
"CTNNA3",29119
"TIPARP",25976
"ACVR2A",92
"MAGEE1",57692
"EXOC3L2",90332
"BBS7",55212
"ECT2",1894
"RANBP10",57610
"PPP1R37",284352
"PRAM1",84106
"RHPN1",114822
"OTULINL",54491
"SRRM4",84530
"PLA2G2D",26279
"INTS11",54973
"SMURF2",64750
"OR4F29",729759
"RPL36AL",6166
"PTH",5741
"ITGB8",3696
"CCL14",6358
"TRAPPC6A",79090
"MAOA",4128
"COL4A4",1286
"NKTR",4820
"SETX",23064
"DNAI2",64446
"MGAT2",4247
"EPB41L1",2036
"MBD5",55777
"CCL15",6359
"CEP57",9702
"TCF15",6939
"ZNF296",162979
"CDV3",55573
"SRXN1",140809
"NKPD1",284353
"SCRT2",85508
"CEP95",90799
"ZNF414",84330
"LDLRAD2",401944
"MAU2",23383
"GTF2H2",2966
"GTF2H2",728340
"CKM",1158
"GSDMC",56169
"USP18",11274
"HSPG2",3339
"RESP18",389075
"CCL5",6352
"AGPAT1",10554
"DIXDC1",85458
"RNF130",55819
"TXNIP",10628
"SMC3",9126
"SUV39H2",79723
"SYT14",255928
"CHST8",64377
"ZDHHC24",254359
"FGF16",8823
"KLC3",147700
"ETV3L",440695
"PRKCQ",5588
"MRPL11",65003
"SNX8",29886
"HCST",10870
"MCM5",4174
"BIRC5",332
"KPNA4",3840
"DCLRE1C",64421
"CCDC28A",25901
"PRSS1",5644
"CDK3",1018
"NKX3-2",579
"ICAM1",3383
"CST9L",128821
"NFKBID",84807
"SCFD2",152579
"SS18L2",51188
"EIF3B",8662
"FAM76B",143684
"SH3BGRL",6451
"TEN1",100134934
"STARD7",56910
"CST9",128822
"ACR",49
"PELI3",246330
"COL4A3",1285
"CST3",1471
"GABARAPL1",23710
"DNAAF2",55172
"SEC22C",9117
"STMND1",401236
"ICAM4",3386
"DGKB",1607
"SYNGR1",9145
"ERCC2",2068
"HSPB8",26353
"EVPL",2125
"HMGN5",79366
"MRPL4",51073
"ANTXR2",118429
"RBL2",5934
"NOD1",10392
"ZNF720",124411
"TYROBP",7305
"ZC3H12D",340152
"MFF",56947
"KIF19",124602
"TPO",7173
"BBS1",582
"CTDNEP1",23399
"ANGPTL2",23452
"ACOX1",51
"CYTH4",27128
"PNPLA6",10908
"REPS1",85021
"LRFN3",79414
"BOD1L1",259282
"FAR1",84188
"CCDC115",84317
"CD1E",913
"SDHAF1",644096
"TRMT6",51605
"RALGPS1",9649
"TBXT",6862
"RAB12",201475
"MAFG",4097
"SPINK1",6690
"RWDD2B",10069
"SLC52A3",113278
"NPY4R",5540
"TAOK2",9344
"SIRT7",51547
"AIMP2",7965
"AKTIP",64400
"CYRIB",51571
"SCGB3A2",117156
"ANXA8L1",728113
"CST4",1472
"GABRD",2563
"DNAJC12",56521
"NR2E1",7101
"MECOM",2122
"AKR1C1",1645
"C5orf46",389336
"PDP2",57546
"TMEM242",729515
"NEU2",4759
"ANKRD61",100310846
"EIF2AK1",27102
"TAB1",10454
"GGCT",79017
"KCTD15",79047
"USP16",10600
"TMEM33",55161
"GARS1",2617
"PRSS2",5645
"ZBTB47",92999
"FOSB",2354
"RNF222",643904
"LIN7C",55327
"PLA2G2F",64600
"NGFR",4804
"ZFR",51663
"AGMO",392636
"S100PBP",64766
"G2E3",55632
"ELP5",23587
"NXPH3",11248
"GATAD2A",54815
"CPHXL",105371346
"SNX3",8724
"KARS1",3735
"ANKRD54",129138
"GOLGA4",2803
"LYSMD2",256586
"MEOX2",4223
"PRR18",285800
"CST1",1469
"TMEM235",283999
"NME2",4831
"TRMT5",57570
"MYOM1",8736
"YARS1",8565
"DDX52",11056
"PPP1R13L",10848
"TMOD2",29767
"SLC38A6",145389
"FCHSD1",89848
"DPP10",57628
"C14orf93",60686
"MTCL1",23255
"ALKBH6",84964
"SFT2D1",113402
"PLCXD1",55344
"SCAP",22937
"PPP2R3C",55012
"SOCS3",9021
"MDC1",9656
"MPC1",51660
"NME1",4830
"RELL2",285613
"EIF3L",51386
"ZCCHC8",55596
"CD3EAP",10849
"DUXB",100033411
"MCM8",84515
"TERF2IP",54386
"SNTG2",54221
"CDC42BPA",8476
"LSM14A",26065
"ERCC1",2067
"PRRX1",5396
"GTPBP6",8225
"ICAM5",7087
"CLDN7",1366
"DPP3",10072
"ELAC2",60528
"MAP2K3",5606
"CAPN2",824
"CCAR2",57805
"NME1-NME2",654364
"HNRNPA1L2",144983
"COMT",1312
"HIPK3",10114
"SYNE4",163183
"GABARAP",11337
"ODAPH",152816
"ANGPT1",284
"KRTAP5-8",57830
"ANO9",338440
"MNAT1",4331
"KRTAP5-9",3846
"KRTAP5-10",387273
"FAM110A",83541
"LAPTM5",7805
"MCM6",4175
"ZFP37",7539
"PARD6B",84612
"ZDHHC14",79683
"THAP1",55145
"RBM24",221662
"KRTAP5-11",440051
"RASAL1",8437
"IK",3550
"PGS1",9489
"CDKL2",8999
"CUTA",51596
"PSMA6",5687
"SLC25A40",55972
"THAP8",199745
"ADAM8",101
"ARHGEF16",27237
"ZSWIM3",140831
"CLIP3",25999
"ZSWIM1",90204
"MGAT3",4248
"LAMA2",3908
"TXNRD2",10587
"AFG1L",246269
"SPATA25",128497
"SEPTIN14",346288
"STRAP",11171
"TTC32",130502
"PLA2G2C",391013
"GRIP1",23426
"DBF4",10926
"MCOLN1",57192
"DNAJC5B",85479
"UBXN10",127733
"NDUFA13",51079
"CRLS1",54675
"PLTP",5360
"BIN1",274
"PTDSS2",81490
"DNAH17",8632
"KIR2DL5A",57292
"INSL4",3641
"RAVER1",125950
"FAM3D",131177
"RNF170",81790
"NKX2-1",7080
"RLN2",6013
"RLN2",6019
"YJEFN3",374887
"ECT2L",345930
"SARAF",51669
"KIR3DS1",3813
"MC5R",4161
"FDX2",112812
"MAPK1",5594
"MYH10",4628
"LAMP5",24141
"PRKAR2A",5576
"MYADML2",255275
"HOOK3",84376
"PYCR1",5831
"FAM107A",11170
"TSSK6",83983
"PPP1R10",5514
"BCAS4",55653
"NKX2-8",26257
"PRORP",9692
"SLC25A21",89874
"ICAM3",3385
"PPM1N",147699
"FAM193B",54540
"FNTA",2339
"KIR2DS3",3808
"MAFA",389692
"SIRT1",23411
"KIR2DS1",3806
"GON4L",54856
"PHF1",5252
"SNX9",51429
"CRPPA",729920
"SMARCA5",8467
"PAX9",5083
"DCN",1634
"ARHGEF10",9639
"KIAA0355",9710
"ZGLP1",100125288
"MRPS18B",28973
"RABL2B",11158
"RNF151",146310
"EPHX2",2053
"FOXO3",2309
"BIN3",55909
"FAM47C",442444
"RTN2",6253
"LETM2",137994
"TMED9",54732
"ASAP2",8853
"FSHR",2492
"RLN1",6013
"PPM1F",9647
"SDC3",9672
"OTULIN",90268
"CTSA",5476
"FAM177A1",283635
"HAUS2",55142
"TMCO6",55374
"STK40",83931
"TPST1",8460
"OR4F16",81399
"B4GALT7",11285
"ZC3H3",23144
"MAOB",4129
"HHAT",55733
"ARHGAP44",9912
"LRMDA",83938
"TOP3B",8940
"ELFN2",114794
"RPS6KA2",6196
"NECTIN3",25945
"GALR2",8811
"SRP68",6730
"CPSF3",51692
"ANGPT4",51378
"ANKH",56172
"ASCL3",56676
"ARRDC3",57561
"SPON1",10418
"KLRD1",3824
"TMEM127",55654
"ACAD8",27034
"ZNF658",26149
"GGTLC3",728226
"RSPO4",343637
"NDP",4693
"POLE2",5427
"CD14",929
"GOLGA8K",653125
"MAPK12",6300
"ZNF267",10308
"CLN8",2055
"NDEL1",81565
"MRO",83876
"NDUFA2",4695
"RARS2",57038
"VASP",7408
"ZMYM5",9205
"SUGT1",10910
"FMO1",2326
"SAPCD1",401251
"SEC31B",25956
"ACAP3",116983
"CACFD1",11094
"EXOC7",23265
"HELB",92797
"MC2R",4158
"MSH5",4439
"MRGPRX3",117195
"WDR35",57539
"ITGB1BP1",9270
"GMFB",2764
"GPR4",2828
"OPA3",80207
"AKR1C2",1646
"SYTL5",94122
"FAM153A",285596
"ARL17B",51326
"ARL17B",100506084
"ARL17B",100996709
"EPHB6",2051
"GRB10",2887
"SLC2A11",66035
"SCGN",10590
"LGR5",8549
"ZNF705E",100131539
"DHRS13",147015
"USP24",23358
"FMO3",2328
"FAM86C1",55199
"CADM1",23705
"EML2",24139
"MRGPRX4",117196
"C20orf202",400831
"PCBD1",5092
"MROH9",80133
"TMEM74B",55321
"PRRG1",5638
"TF",7018
"PSMF1",9491
"PUSL1",126789
"FMO2",2327
"MYOCD",93649
"HDAC10",83933
"LRRC37A",9884
"EFHC2",80258
"PPP2R3B",28227
"MIEF1",54471
"OTC",5009
"PSKH1",5681
"NRF1",4899
"SPOCK3",50859
"H2AC1",221613
"RNASET2",8635
"H2BC1",255626
"CYBB",1536
"PSMB10",5699
"NEURL2",140825
"THOC2",57187
"DNASE2",1777
"MAST4",375449
"RRP7A",27341
"TMEM191B",728229
"FSCN1",6624
"NKAPD1",55216
"TBC1D22A",25771
"KLF1",10661
"NLRP14",338323
"DYNLT3",6990
"C1QL4",338761
"PLGRKT",55848
"RAB6B",51560
"MBTD1",54799
"PIP4P1",90809
"ETFRF1",144363
"RBMXL2",27288
"ORC3",23595
"SPEF2",79925
"CTRL",1506
"BTBD17",388419
"CCM2",83605
"GPR142",350383
"TBX1",6899
"DNAJC22",79962
"TSPAN7",7102
"PPIL4",85313
"OR8K1",390157
"OR8J1",219477
"OR8U1",219417
"KRAS",3845
"TIMM8B",26521
"ARHGAP18",93663
"TRIM55",84675
"HIF1AN",55662
"SRPRB",58477
"SLC2A1",6513
"SLC38A5",92745
"DERA",51071
"DLAT",1737
"WDR62",284403
"NFE2L2",4780
"RTL10",79680
"APEX1",328
"TOPBP1",11073
"UNC5B",219699
"NDUFB8",4714
"ARVCF",421
"TSPAN8",7103
"GNB1L",54584
"DHRS4L2",317749
"NSUN3",63899
"RASGEF1C",255426
"H2AP",25763
"XK",7504
"NIPSNAP2",2631
"STX19",415117
"GNG4",2786
"LANCL3",347404
"DHFR2",200895
"LRRC37A3",374819
"SRPX",8406
"SAA2",6289
"UTP18",51096
"CDHR1",92211
"RSPO2",340419
"CAT",847
"CCL23",6368
"ESRRG",2104
"LNX1",84708
"ARL13B",200894
"PIH1D2",120379
"SPATA31A3",727830
"NOTUM",147111
"CIAO1",9391
"RPGR",6103
"LILRB1",10859
"NEMP1",23306
"TMEM38A",79041
"GPRC5C",55890
"LSM10",84967
"RASD2",23551
"GPI",2821
"DNPEP",23549
"CCL18",6362
"SYCE2",256126
"FNDC5",252995
"GPRIN2",9721
"MSGN1",343930
"IMP4",92856
"ANAPC10",10393
"ZNF713",349075
"GCDH",2639
"PRPH",5630
"POLR2I",5438
"TTC9C",283237
"STX16",8675
"OLFML1",283298
"PDGFRA",5156
"OR10T2",128360
"SAA2-SAA4",100528017
"OR10K2",391107
"OR10K1",391109
"MRPS17",51373
"SAA4",6291
"ZBTB3",79842
"CUL7",9820
"DPM1",8813
"UACA",55075
"PPFIBP2",8495
"GINM1",116254
"SWAP70",23075
"PSMD4",5710
"ARMC2",84071
"TBCB",1155
"ZCCHC2",54877
"MIF",4282
"TTC8",123016
"CNMD",11061
"TROAP",10024
"ZNF519",162655
"KATNA1",11104
"TRPC3",7222
"CARMIL3",90668
"STAT6",6778
"AMY2A",279
"GNA13",10672
"TP53BP2",7159
"RGS19",10287
"CHIC2",26511
"ABCB5",340273
"TMEM244",253582
"LCK",3932
"NWD1",284434
"DCAF17",80067
"OVOL3",728361
"DHRS4",10901
"CGRRF1",10668
"BCL2L14",79370
"FIP1L1",81608
"ASPSCR1",79058
"GOLGA8O",728047
"CPNE3",8895
"CST5",1473
"FBXL7",23194
"ADNP",23394
"CD300A",11314
"MARCHF11",441061
"TRNAU1AP",54952
"DDX55",57696
"PCDH8",5100
"LMNTD1",160492
"SLC17A4",10050
"GGTLC1",92086
"METTL8",79828
"AMY1A",276
"LEKR1",389170
"DCAF4L1",285429
"SLC2A6",11182
"TMEM9B",56674
"SPINK5",11005
"ASB6",140459
"ABCE1",6059
"PIGG",54872
"MRPL2",51069
"LRP6",4040
"GIPR",2696
"MUC19",283463
"TMEM54",113452
"PDPK1",5170
"ARMC9",80210
"NTMT1",28989
"KCNJ12",3768
"NPEPL1",79716
"SYNDIG1",79953
"ATP1B2",482
"HPCA",3208
"CDON",50937
"KLRC4",8302
"SHOX",6473
"SLC29A3",55315
"KCNS3",3790
"KLC4",89953
"DEFB115",245929
"CD300LB",124599
"FUNDC1",139341
"ELP6",54859
"ARHGAP21",57584
"EIF2B1",1967
"TAPT1",202018
"CD300C",10871
"GSX2",170825
"ACTRT3",84517
"C9orf50",375759
"MAPK9",5601
"CNGB3",54714
"ZNF622",90441
"LEPROTL1",23484
"RAB22A",57403
"KCNK15",60598
"ZACN",353174
"RIMS4",140730
"INO80E",283899
"MYMK",389827
"AKR1C3",8644
"VWA5B1",127731
"KCNB1",3745
"GLB1L3",112937
"DUSP21",63904
"CD82",3732
"CILP2",148113
"LTBP1",4052
"DDX27",55661
"GTF2H3",2967
"CCN5",8839
"MYNN",55892
"OR5R1",219479
"DCTN6",10671
"ADD1",118
"OR5M3",219482
"OR5M9",390162
"OR5M8",219484
"OR10R2",343406
"POU3F4",5456
"PDCD2L",84306
"SRSF5",6430
"LRIT2",340745
"SAMD4A",23034
"RIC1",57589
"CNGA1",1259
"DEFB116",245930
"ACTA2",59
"DEFB118",117285
"VSIG10L2",338667
"NSA2",10412
"OR5M11",219487
"MBOAT4",619373
"OR5M10",390167
"OTUD4",54726
"ATF4",468
"MYO1F",4542
"OR5M1",390168
"GAL3ST1",9514
"CDH16",1014
"CCR6",1235
"PBX4",80714
"ADAMTSL2",9719
"OLFM4",10562
"CAPNS1",826
"ENC1",8507
"ARAP3",64411
"SNRPD2",6633
"RRAS2",22800
"ZNF740",283337
"AP3M2",10947
"FGFR1OP",11116
"SYT9",143425
"NFXL1",152518
"LPAR2",9170
"QPCTL",54814
"ITGB7",3695
"HEXB",3074
"FAS",355
"WNT5B",81029
"SLC31A2",1318
"FBXO46",23403
"BHMG1",388553
"MARCOL",105378220
"SPINK14",408187
"FKBP15",23307
"SPINK13",153218
"AICDA",57379
"PHLPP1",23239
"SPINK7",84651
"MATR3",9782
"HIRIP3",8479
"FBXL14",144699
"GPATCH2",55105
"MAGI2",9863
"SPINK9",643394
"KIF1A",547
"SLC17A1",6568
"DMPK",1760
"PDCD1LG2",80380
"MYL12A",10627
"NT5C1B",93034
"SPINK6",404203
"TECRL",253017
"SLC15A5",729025
"SPATA17",128153
"ERMP1",79956
"CYTH1",9267
"DOC2A",8448
"RNF19B",127544
"CRYGN",155051
"CDC42",998
"GFM2",84340
"OR5P2",120065
"OR5P3",120066
"RDH14",57665
"FREM2",341640
"ADAMTS10",81794
"DEFB119",245932
"NT5C1B-RDH14",100526794
"RMI1",80010
"MUC4",4585
"GOLGA8N",643699
"CST7",8530
"MYL12B",103910
"GYPA",2993
"TP53TG3D",729264
"TP53TG3D",102723655
"TP53TG3D",102723713
"TP53TG3D",102724101
"TP53TG3D",102724127
"ARMC4",55130
"ZNF517",340385
"UBE2H",7328
"ELF5",2001
"LSP1",4046
"CRLF2",64109
"SESN1",27244
"KLRK1",22914
"KLRK1",100528032
"CSAD",51380
"SYDE2",84144
"COX7A1",1346
"MYO10",4651
"SLC31A1",1317
"SERHL2",253190
"RIMBP3",85376
"CELA3A",10136
"FAM161B",145483
"CD274",29126
"CHST12",55501
"CORIN",10699
"GRIFIN",402635
"ZNF146",7705
"ZNF687",57592
"CDC26",246184
"ADIPOR2",79602
"MFNG",4242
"ZNF565",147929
"CELA3B",23436
"RRP15",51018
"C1orf52",148423
"ENTPD5",957
"MB",4151
"CENPX",201254
"MATN3",4148
"RPS19BP1",91582
"CALY",50632
"PAK5",57144
"OR10A3",26496
"ADRA1A",148
"ZNFX1",57169
"PI4KB",5298
"NLRP10",338322
"UBA2",10054
"KRTAP5-2",440021
"DUSP8",1850
"GMIP",51291
"CSPG5",10675
"PRAP1",118471
"SLC25A20",788
"KRTAP5-1",387264
"ALAS1",211
"PROP1",5626
"DEFB121",245934
"SPOP",8405
"ZC3HC1",51530
"FAM169A",26049
"TUBGCP2",10844
"RGS9",8787
"SYT15",83849
"EMC1",23065
"LDB2",9079
"CFAP73",387885
"MGST1",4257
"DTX2",113878
"DDX54",79039
"AK2",204
"COQ6",51004
"CRH",1392
"MEGF6",1953
"COX7A2L",9167
"TGFB2",7042
"CD300LD",100131439
"PRDM11",56981
"SCLY",51540
"CD300E",342510
"CACNA1G",8913
"LRRC45",201255
"SOX8",30812
"MFAP5",8076
"CCDC12",151903
"LMO3",55885
"CD300LF",146722
"DMWD",1762
"OSCP1",127700
"BCL2",596
"LINC01862",107983991
"SIX5",147912
"PRDM13",59336
"SEC24B",10427
"PLPP3",8613
"CYLC1",1538
"ZNF511",118472
"ACTL9",284382
"RSPH6A",81492
"OR6Y1",391112
"OR2Z1",284383
"CNKSR1",10256
"NBEAL2",23218
"OR5AP2",338675
"OR5AR1",219493
"TRPM3",80036
"ACO1",48
"NIPAL1",152519
"MCHR2",84539
"STOML3",161003
"STARD9",57519
"SLC28A3",64078
"UBE2D3",7323
"LCAT",3931
"SNAP25",6616
"DEFB108B",245911
"G3BP2",9908
"SYNJ2",8871
"RHEB",6009
"GPR31",2853
"TCP10L2",401285
"SYMPK",8189
"COPZ2",51226
"DEFB123",245936
"SBF2",81846
"SLC30A9",10463
"MAPK6",5597
"LAPTM4A",9741
"DEFB124",245937
"LYPLA1",10434
"PUF60",22827
"REM1",28954
"RAB37",326624
"FAM161A",84140
"SLC12A4",6560
"ZFP14",57677
"PRRX2",51450
"NAB2",4665
"WTIP",126374
"FREM3",166752
"STAMBPL1",57559
"ZFP82",284406
"PTGES",9536
"LEO1",123169
"GYPE",2996
"SYT11",23208
"MPP7",143098
"ANKEF1",63926
"UNC93A",54346
"TOR1B",27348
"ZNF558",148156
"ZNF566",84924
"LRP1",4035
"HHIP",64399
"VXN",254778
"DDAH1",23576
"C4B",721
"DDX18",8886
"C4orf54",285556
"ABRACL",58527
"DAPP1",27071
"UBE2F",140739
"TMOD3",29766
"TXLNB",167838
"RAC3",5881
"USP36",57602
"NRIP3",56675
"OPRL1",4987
"ALDH6A1",4329
"LYPLAL1",127018
"BCL10",8915
"CITED2",10370
"GYPB",2994
"RRS1",23212
"SP8",221833
"KLHDC1",122773
"TSSC4",10078
"PHGDH",26227
"BTG1",694
"ZNF260",339324
"HECA",51696
"LKAAEAR1",198437
"SGMS1",259230
"ADHFE1",137872
"SFMBT2",57713
"CAMK2N1",55450
"RETREG1",54463
"AAR2",25980
"KRTAP5-3",387266
"ZFP36L1",677
"ZNF529",57711
"KRTAP5-4",387267
"KRTAP5-5",439915
"RNH1",6050
"FAM183A",440585
"CCDC39",339829
"AQP7",364
"AQP7",112267859
"RBM20",282996
"TCN2",6948
"CEP112",201134
"ZNF382",84911
"KIAA1549L",25758
"LRRTM4",80059
"OR9G1",390174
"OR9G4",283189
"MUL1",79594
"RGR",5995
"PDCD4",27250
"KCNG3",170850
"SIL1",64374
"PROSER1",80209
"PTGR2",145482
"ZNF461",92283
"FAM163B",642968
"SSTR5",6755
"MDFIC",29969
"FXR1",8087
"PRDM8",56978
"SCUBE2",57758
"ASXL3",80816
"LRRC34",151827
"MKRN1",23608
"RNF38",152006
"DCXR",51181
"ATP13A1",57130
"CSRNP1",64651
"ANKRD12",23253
"PES1",23481
"SAA1",6288
"PCDH15",65217
"LRIT1",26103
"AXIN2",8313
"BBOF1",80127
"GPC2",221914
"DEFB131B",100129216
"NOXO1",124056
"LRRC37A2",474170
"PRPF4",9128
"SNPH",9751
"APOL6",80830
"C11orf91",100131378
"BBIP1",92482
"APMAP",57136
"PCYOX1",51449
"NDUFV2",4729
"NACAD",23148
"CD59",966
"GAL3ST4",79690
"DBH",1621
"GCH1",2643
"ARL17A",51326
"FOXA3",3171
"APOL5",80831
"ZNF410",57862
"SCGB2B2",284402
"IRF2BP1",26145
"MYPOP",339344
"CLCNKB",1188
"RAD21L1",642636
"NANOS2",339345
"ANKRD17",26057
"SIN3B",23309
"NOVA2",4858
"TTLL2",83887
"SLC9A3R1",9368
"ZNF197",10168
"ZNF197",110354863
"NOL9",79707
"PGLYRP1",8993
"TFR2",7036
"GSDMD",79792
"FBXO28",23219
"RALYL",138046
"CCDC61",729440
"ZNF101",94039
"CARD10",29775
"RORB",6096
"CAMKK2",10645
